State,RunID,SurveyYear,RouteNumber,RouteType,RunNumber,SurveyDate,StartTime,EndTime,StartWind,EndWind,StartSky,EndSky,TempScale,DaysSinceRain,ObserverTrackingID,DateCreated,DateLastUpdated, QuizScore,UnifiedProtocol
Minnesota,10162,2006,500216,RO,3,7/19/2006, 21:31,23:06,2,3,1,0,F,NULL,2081,10/4/2006,10/4/2006,78,1
Minnesota,10163,2006,500217,RO,1,4/25/2006, 21:02,22:45,1,1,1,0,F,NULL,759,10/4/2006,10/4/2006,68,1
Minnesota,10164,2006,500217,RO,2,5/22/2006, 21:30,23:15,1,0,0,1,F,NULL,759,10/4/2006,10/4/2006,68,1
Minnesota,10165,2006,500217,RO,3,6/29/2006, 21:30,23:15,1,1,2,2,F,NULL,759,10/4/2006,10/4/2006,68,1
Minnesota,10166,2006,500218,RO,1,4/26/2006, 21:45,23:30,1,1,1,1,F,NULL,2034,10/4/2006,10/4/2006,71,1
Minnesota,10167,2006,500218,RO,2,5/31/2006, 21:38,23:30,2,1,1,5,F,NULL,2034,10/4/2006,10/4/2006,71,1
Minnesota,10168,2006,500218,RO,3,7/20/2006, 22:15,23:20,0,0,0,0,F,NULL,2034,10/4/2006,10/4/2006,71,1
Minnesota,10169,2006,500219,RO,1,5/14/2006, 21:39,23:08,1,1,0,0,F,NULL,1637,10/4/2006,10/4/2006,71,1
Minnesota,10170,2006,500219,RO,2,6/15/2006, 21:39,23:40,3,0,2,2,F,NULL,1637,10/4/2006,10/4/2006,71,1
Minnesota,10171,2006,500219,RO,3,7/15/2006, 21:28,23:42,0,0,0,0,F,NULL,1637,10/4/2006,10/4/2006,71,1
Minnesota,10172,2006,500221,RO,1,4/25/2006, 21:06,22:46,1,2,0,0,F,NULL,2056,10/4/2006,10/4/2006,90,1
Minnesota,10173,2006,500221,RO,2,5/30/2006, 21:37,23:05,1,0,0,0,F,NULL,2056,10/4/2006,10/4/2006,90,1
Minnesota,10174,2006,500221,RO,3,7/8/2006, 21:48,23:48,0,2,0,0,F,NULL,2056,10/4/2006,10/4/2006,90,1
Minnesota,10177,2006,500223,RO,1,4/23/2006, 20:20,22:05,0,0,0,0,F,NULL,763,10/4/2006,10/4/2006,72,1
Minnesota,10178,2006,500223,RO,2,5/23/2006, 21:00,22:35,4,4,2,2,F,NULL,763,10/4/2006,10/4/2006,72,1
Minnesota,10179,2006,500223,RO,3,6/29/2006, 21:10,22:50,0,0,1,1,F,NULL,763,10/4/2006,10/4/2006,72,1
Minnesota,10182,2006,500229,RO,1,4/23/2006, 21:03,22:10,0,0,0,0,F,NULL,1601,10/4/2006,10/4/2006,70,1
Minnesota,10183,2006,500229,RO,2,5/30/2006, 21:25,22:35,0,0,0,1,F,NULL,1601,10/4/2006,10/4/2006,70,1
Minnesota,10184,2006,500229,RO,3,7/11/2006, 21:35,22:49,0,0,0,0,F,NULL,1601,10/4/2006,10/4/2006,70,1
Minnesota,10188,2006,500232,RO,1,4/30/2006, 20:54,22:42,3,1,2,1,F,NULL,2031,10/4/2006,10/4/2006,92,1
Minnesota,10189,2006,500232,RO,2,6/3/2006, 21:40,23:32,3,3,1,1,F,NULL,2031,10/4/2006,10/4/2006,92,1
Minnesota,10190,2006,500232,RO,3,7/1/2006, 22:04,23:21,1,1,1,2,F,NULL,2031,10/4/2006,10/4/2006,92,1
Minnesota,10191,2006,500234,RO,1,4/26/2006, 21:40,23:05,0,1,0,0,F,NULL,2027,10/4/2006,10/4/2006,75,1
Minnesota,10192,2006,500234,RO,2,5/19/2006, 21:45,0:00,0,0,0,0,F,NULL,2027,10/4/2006,10/4/2006,75,1
Minnesota,10193,2006,500234,RO,3,7/7/2006, 21:41,23:38,3,2,1,0,F,NULL,2027,10/4/2006,10/4/2006,75,1
Minnesota,10197,2006,500238,NR,1,4/26/2006, 20:51,22:55,2,2,0,0,F,NULL,2064,10/4/2006,10/4/2006,87,1
Minnesota,10198,2006,500238,NR,2,5/22/2006, 21:28,23:19,3,4,0,0,F,NULL,2064,10/4/2006,10/4/2006,87,1
Minnesota,10199,2006,500238,NR,3,6/28/2006, 21:46,23:42,1,0,0,0,F,NULL,2064,10/4/2006,10/4/2006,87,1
Minnesota,10200,2006,500240,NR,1,4/22/2006, 20:36,21:45,1,0,0,0,F,NULL,2042,10/4/2006,10/4/2006,90,1
Minnesota,10201,2006,500240,NR,2,6/5/2006, 21:00,22:05,3,3,2,2,F,NULL,2042,10/4/2006,10/4/2006,90,1
Minnesota,10202,2006,500240,NR,3,7/10/2006, 21:45,22:50,0,0,2,2,F,NULL,2042,10/4/2006,10/4/2006,90,1
Minnesota,10205,2006,500242,RO,1,4/23/2006, 21:20,23:18,0,0,0,0,F,NULL,1461,10/4/2006,10/4/2006,91,1
Minnesota,10206,2006,500242,RO,2,5/26/2006, 21:30,23:30,0,1,0,0,F,NULL,1461,10/4/2006,10/4/2006,91,1
Minnesota,10207,2006,500242,RO,3,7/3/2006, 22:06,23:49,0,0,1,1,F,NULL,1461,10/4/2006,10/4/2006,91,1
Minnesota,10208,2006,500273,NR,1,5/13/2006, 21:00,22:50,0,0,5,5,F,NULL,1437,10/4/2006,10/4/2006,72,1
Minnesota,10209,2006,500273,NR,2,6/2/2006, 21:30,23:16,0,0,0,0,F,NULL,1437,10/4/2006,10/4/2006,72,1
Minnesota,10210,2006,500273,NR,3,7/12/2006, 21:38,23:47,1,1,0,0,F,NULL,1437,10/4/2006,10/4/2006,72,1
Minnesota,10211,2006,500280,NR,1,5/2/2006, 20:33,22:25,0,0,1,1,F,NULL,792,10/4/2006,10/4/2006,65,1
Minnesota,10212,2006,500280,NR,2,6/3/2006, 21:15,23:00,0,0,0,0,F,NULL,792,10/4/2006,10/4/2006,65,1
Massachusetts,10217,2006,470402,RO,1,4/24/2006, 20:25,21:46,3,3,2,2,F,1,678,10/5/2006,10/5/2006,93,1
Massachusetts,10218,2006,470402,RO,2,5/24/2006, 20:42,21:52,0,0,0,0,F,2,678,10/5/2006,10/5/2006,93,1
Massachusetts,10219,2006,470402,RO,3,6/21/2006, 21:03,22:17,0,0,0,0,F,1,678,10/5/2006,10/5/2006,93,1
Massachusetts,10220,2006,470402,RO,4,7/15/2006, 20:50,22:06,2,1,2,2,F,1,992,10/5/2006,10/5/2006,96,1
Massachusetts,10221,2005,470702,RA,1,4/18/2005, 21:40,23:30,1,1,0,0,F,NULL,667,10/5/2006,10/5/2006,NULL,1
Massachusetts,10222,2005,470702,RA,2,5/14/2005, 23:21,0:59,0,1,2,1,F,0,667,10/5/2006,10/5/2006,NULL,1
Massachusetts,10223,2005,470702,RA,3,6/8/2005, 23:14,1:00,0,0,2,2,F,NULL,667,10/5/2006,10/5/2006,NULL,1
Massachusetts,10224,2005,470702,RA,4,7/11/2005, 22:57,0:30,0,2,0,0,F,NULL,667,10/5/2006,10/5/2006,NULL,1
Massachusetts,10225,2006,470702,RA,1,4/7/2006, 22:22,0:04,2,1,4,4,F,0,667,10/5/2006,10/5/2006,90,1
Massachusetts,10226,2006,470702,RA,2,5/18/2006, 22:55,0:38,0,NULL,0,NULL,F,2,667,10/5/2006,10/13/2006,90,1
Massachusetts,10227,2006,470702,RA,3,6/19/2006, 23:05,0:48,2,1,4,1,F,NULL,667,10/5/2006,10/5/2006,90,1
Massachusetts,10228,2006,470702,RA,4,7/16/2006, 21:59,23:37,0,0,0,0,F,NULL,667,10/5/2006,10/5/2006,90,1
Massachusetts,10229,2005,470202,RO,1,4/26/2005, 19:40,22:05,1,2,2,2,F,1,1382,10/5/2006,10/5/2006,NULL,1
Massachusetts,10230,2005,470202,RO,2,5/5/2005, 20:10,22:25,2,2,2,2,F,0,1382,10/5/2006,10/5/2006,NULL,1
Massachusetts,10231,2005,470202,RO,3,6/8/2005, 20:25,22:40,0,1,0,0,C,NULL,1382,10/5/2006,10/5/2006,NULL,1
Minnesota,10233,2006,500304,RO,1,4/27/2006, 21:34,22:40,1,0,2,0,F,NULL,768,10/6/2006,10/6/2006,77,1
Minnesota,10234,2006,500304,RO,2,6/7/2006, 22:00,23:43,1,1,0,0,F,NULL,768,10/6/2006,10/6/2006,77,1
Minnesota,10235,2006,500304,RO,3,7/10/2006, 22:00,23:30,0,0,2,0,F,NULL,768,10/6/2006,10/6/2006,77,1
Minnesota,10241,2006,500316,RO,1,5/13/2006, 21:10,22:27,0,0,2,2,F,NULL,2016,10/6/2006,10/6/2006,80,1
Minnesota,10242,2006,500316,RO,2,5/28/2006, 21:28,22:30,3,3,0,0,F,NULL,2016,10/6/2006,10/6/2006,80,1
Minnesota,10243,2006,500316,RO,3,7/15/2006, 21:43,22:44,0,0,2,2,F,NULL,2016,10/6/2006,10/6/2006,80,1
Minnesota,10244,2006,500317,RO,1,4/23/2006, 20:42,22:24,0,0,0,0,F,NULL,771,10/6/2006,10/6/2006,81,1
Minnesota,10245,2006,500317,RO,3,6/29/2006, 21:50,23:25,2,0,5,2,F,NULL,771,10/6/2006,10/6/2006,81,1
Minnesota,10246,2006,500319,NR,2,6/16/2006, 20:30,22:30,0,1,1,1,F,NULL,778,10/6/2006,10/6/2006,73,1
Minnesota,10250,2006,500321,RO,1,4/27/2006, 22:01,23:20,2,3,0,1,F,NULL,1165,10/6/2006,10/6/2006,73,1
Minnesota,10251,2006,500321,RO,2,6/1/2006, 22:09,23:33,1,0,0,0,F,NULL,1165,10/6/2006,10/6/2006,73,1
Minnesota,10252,2006,500321,RO,3,7/10/2006, 22:22,23:30,0,2,1,0,F,NULL,1165,10/6/2006,10/6/2006,73,1
Minnesota,10259,2006,500324,RO,1,5/15/2006, 20:46,22:35,1,1,0,0,F,NULL,2022,10/6/2006,10/6/2006,81,1
Minnesota,10260,2006,500324,RO,2,6/15/2006, 21:33,22:50,1,1,0,0,F,NULL,2022,10/6/2006,10/6/2006,81,1
Minnesota,10261,2006,500324,RO,3,7/11/2006, 21:37,23:00,1,1,0,0,F,NULL,2022,10/6/2006,10/6/2006,81,1
Minnesota,10273,2006,500341,RO,1,4/23/2006, 20:38,22:25,0,0,0,0,F,NULL,776,10/6/2006,10/6/2006,97,1
Minnesota,10274,2006,500341,RO,2,6/1/2006, 21:22,23:03,0,2,0,0,F,NULL,776,10/6/2006,10/6/2006,97,1
Minnesota,10275,2006,500341,RO,3,7/3/2006, 21:31,23:07,4,3,0,0,F,NULL,776,10/6/2006,10/6/2006,97,1
Minnesota,10278,2006,500337,RO,1,5/7/2006, 21:00,22:30,4,4,2,2,F,NULL,1676,10/6/2006,10/6/2006,85,1
Minnesota,10279,2006,500337,RO,2,6/3/2006, 21:35,23:12,2,4,2,1,F,NULL,1676,10/6/2006,10/6/2006,85,1
Minnesota,10280,2006,500337,RO,3,7/10/2006, 21:40,23:30,0,0,0,0,F,NULL,1676,10/6/2006,10/6/2006,85,1
Minnesota,10284,2006,500391,NR,1,4/14/2006, 20:31,22:24,0,0,1,1,F,NULL,1111,10/6/2006,10/6/2006,80,1
Minnesota,10285,2006,500391,NR,2,5/27/2006, 21:01,22:44,1,2,0,0,F,NULL,1111,10/6/2006,10/6/2006,80,1
Minnesota,10286,2006,500391,NR,3,7/3/2006, 21:38,23:14,1,1,0,1,F,NULL,1111,10/6/2006,10/6/2006,80,1
Minnesota,10287,2006,500395,NR,1,4/22/2006, 20:45,23:05,0,1,0,0,C,NULL,2041,10/6/2006,10/6/2006,75,1
Minnesota,10288,2006,500395,NR,2,6/5/2006, 21:34,23:18,3,5,2,2,C,NULL,2041,10/6/2006,10/6/2006,75,1
Minnesota,10289,2006,500395,NR,3,7/8/2006, 22:00,23:39,0,2,0,0,C,NULL,2041,10/6/2006,10/6/2006,75,1
Minnesota,10290,2006,500271,NR,1,4/22/2006, 21:17,23:19,1,0,0,0,F,NULL,766,10/9/2006,10/9/2006,95,1
Minnesota,10291,2006,500271,NR,2,6/9/2006, 22:02,0:05,2,3,2,2,F,NULL,766,10/9/2006,10/9/2006,95,1
Minnesota,10292,2006,500333,RO,1,4/14/2006, 20:55,22:33,1,1,1,1,F,NULL,1443,10/9/2006,10/9/2006,100,1
Minnesota,10293,2006,500333,RO,2,6/2/2006, 21:25,22:47,2,2,0,0,F,NULL,1443,10/9/2006,10/9/2006,100,1
Minnesota,10294,2006,500333,RO,3,7/6/2006, 21:28,22:38,1,1,2,2,F,NULL,1443,10/9/2006,10/9/2006,100,1
Minnesota,10298,2006,500404,RO,1,5/8/2006, 21:23,22:45,1,1,2,5,F,NULL,768,10/9/2006,10/9/2006,77,1
Minnesota,10299,2006,500404,RO,2,6/15/2006, 22:07,23:45,3,3,0,0,F,NULL,768,10/9/2006,10/9/2006,77,1
Minnesota,10300,2006,500411,RO,1,5/7/2006, 20:52,22:07,1,1,2,1,F,NULL,2240,10/9/2006,10/9/2006,95,1
Minnesota,10301,2006,500411,RO,2,6/7/2006, 21:20,22:43,1,1,0,0,F,NULL,2240,10/9/2006,10/9/2006,95,1
Minnesota,10302,2006,500411,RO,3,7/8/2006, 21:43,23:15,1,1,0,0,F,NULL,2240,10/9/2006,10/9/2006,95,1
Minnesota,10303,2006,500413,RO,1,4/16/2006, 21:30,0:07,1,2,0,0,F,NULL,1444,10/9/2006,10/9/2006,93,1
Minnesota,10304,2006,500413,RO,2,5/30/2006, 21:15,0:00,2,1,0,0,F,NULL,1444,10/9/2006,10/9/2006,93,1
Minnesota,10305,2006,500413,RO,3,7/1/2006, 21:50,0:05,2,0,0,0,F,NULL,1444,10/9/2006,10/9/2006,93,1
Minnesota,10317,2006,500421,RO,1,4/22/2006, 20:40,22:20,0,0,0,0,F,NULL,2085,10/9/2006,10/9/2006,72,1
Minnesota,10318,2006,500421,RO,2,6/3/2006, 21:35,23:05,2,0,0,0,F,NULL,2085,10/9/2006,10/9/2006,72,1
Minnesota,10319,2006,500421,RO,3,7/17/2006, 21:56,23:07,0,0,0,0,F,NULL,2085,10/9/2006,10/9/2006,72,1
Minnesota,10328,2006,500429,RO,1,4/30/2006, 20:00,22:00,0,0,0,0,F,NULL,1173,10/9/2006,10/9/2006,79,1
Minnesota,10329,2006,500429,RO,2,6/5/2006, 21:00,23:00,3,3,2,2,F,NULL,1173,10/9/2006,10/9/2006,79,1
Minnesota,10330,2006,500429,RO,3,7/10/2006, 22:15,0:15,1,1,5,5,F,NULL,1173,10/9/2006,10/9/2006,79,1
Minnesota,10331,2006,500430,RO,1,4/14/2006, 20:30,22:10,1,1,0,2,F,NULL,1620,10/9/2006,10/9/2006,82,1
Minnesota,10332,2006,500430,RO,2,5/19/2006, 21:15,22:30,0,0,0,0,F,NULL,1620,10/9/2006,10/9/2006,82,1
Minnesota,10333,2006,500430,RO,3,6/30/2006, 21:30,22:50,3,1,0,0,F,NULL,1620,10/9/2006,10/9/2006,82,1
Minnesota,10334,2006,500432,RO,1,4/28/2006, 22:00,23:52,3,3,5,5,F,NULL,1679,10/9/2006,10/9/2006,96,1
Minnesota,10335,2006,500432,RO,2,6/1/2006, 21:30,23:08,0,1,0,0,F,NULL,1679,10/9/2006,10/9/2006,96,1
Minnesota,10336,2006,500432,RO,3,7/10/2006, 21:50,23:36,0,1,1,1,F,NULL,1679,10/9/2006,10/9/2006,96,1
Minnesota,10337,2006,500434,RO,1,4/23/2006, 21:04,22:50,0,0,0,0,C,NULL,2025,10/9/2006,10/9/2006,87,1
Minnesota,10338,2006,500434,RO,2,5/18/2006, 21:16,23:08,0,0,1,0,C,NULL,2025,10/9/2006,10/9/2006,87,1
Minnesota,10339,2006,500434,RO,3,7/10/2006, 21:35,23:12,1,1,2,2,C,NULL,2025,10/9/2006,10/9/2006,87,1
Minnesota,10343,2006,500441,RO,1,5/2/2006, 21:15,22:15,2,2,2,1,F,NULL,780,10/9/2006,10/9/2006,87,1
Minnesota,10344,2006,500441,RO,2,5/30/2006, 21:35,22:40,1,1,0,0,F,NULL,780,10/9/2006,10/9/2006,87,1
Minnesota,10345,2006,500441,RO,3,7/1/2006, 21:15,22:30,1,1,1,1,F,NULL,780,10/9/2006,10/9/2006,87,1
Minnesota,10352,2006,500473,NR,1,4/21/2006, 20:45,22:10,0,0,2,5,F,NULL,1235,10/9/2006,10/9/2006,71,1
Minnesota,10353,2006,500473,NR,3,7/22/2006, 22:10,23:25,0,0,1,1,F,NULL,1235,10/9/2006,10/9/2006,71,1
Minnesota,10354,2006,500495,NR,1,4/21/2006, 20:35,22:15,1,1,2,1,F,NULL,1435,10/9/2006,10/9/2006,97,1
Minnesota,10355,2006,500495,NR,2,5/20/2006, 21:20,23:05,1,1,0,1,F,NULL,1435,10/9/2006,10/9/2006,97,1
Minnesota,10356,2006,500495,NR,3,7/9/2006, 21:45,23:15,1,1,0,0,F,NULL,1435,10/9/2006,10/9/2006,97,1
Minnesota,10357,2006,500505,RO,1,5/6/2006, 21:20,23:11,1,2,0,0,F,NULL,2021,10/9/2006,10/9/2006,65,1
Minnesota,10358,2006,500505,RO,2,6/4/2006, 21:45,23:40,2,2,1,1,F,NULL,2021,10/9/2006,10/9/2006,65,1
Minnesota,10359,2006,500505,RO,3,7/22/2006, 21:58,23:38,1,1,1,0,F,NULL,2021,10/9/2006,10/9/2006,65,1
Minnesota,10363,2006,500508,RO,1,4/27/2006, 21:10,22:40,1,2,1,1,F,NULL,759,10/9/2006,10/9/2006,68,1
Minnesota,10364,2006,500508,RO,2,5/24/2006, 21:30,23:00,0,0,1,1,F,NULL,759,10/9/2006,10/9/2006,68,1
Minnesota,10365,2006,500508,RO,3,6/26/2006, 21:30,23:20,2,1,5,2,F,NULL,759,10/9/2006,10/9/2006,68,1
Minnesota,10372,2006,500518,RO,1,4/27/2006, 20:15,22:55,2,1,0,0,F,NULL,795,10/9/2006,10/9/2006,77,1
Minnesota,10373,2006,500518,RO,2,6/10/2006, 20:55,23:10,0,0,0,0,F,NULL,795,10/9/2006,10/9/2006,77,1
Minnesota,10374,2006,500518,RO,3,7/11/2006, 21:35,1:10,2,1,0,0,F,NULL,795,10/9/2006,10/9/2006,77,1
Minnesota,10375,2006,500521,RO,1,4/14/2006, 20:30,22:25,1,2,1,1,C,NULL,1153,10/9/2006,10/9/2006,80,1
Minnesota,10376,2006,500521,RO,2,5/19/2006, 21:50,23:35,0,0,0,0,C,NULL,1153,10/9/2006,10/9/2006,80,1
Minnesota,10377,2006,500521,RO,3,7/8/2006, 21:35,22:05,0,2,0,0,F,NULL,1153,10/9/2006,10/9/2006,80,1
Minnesota,10378,2006,500522,RO,1,4/23/2006, 20:35,22:25,1,0,1,1,F,NULL,1015,10/9/2006,10/9/2006,86,1
Minnesota,10379,2006,500522,RO,2,5/30/2006, 20:50,22:30,0,0,0,0,F,NULL,1015,10/9/2006,10/9/2006,86,1
Minnesota,10380,2006,500522,RO,3,6/28/2006, 21:30,22:50,0,0,0,0,F,NULL,1015,10/9/2006,10/9/2006,86,1
NorthCarolina,10381,2006,630127,NR,1,2/16/2006, 19:03,20:25,1,1,0,1,F,NULL,1892,10/9/2006,10/9/2006,78,1
NorthCarolina,10382,2006,630127,NR,2,3/10/2006, 19:30,21:20,2,3,0,0,F,NULL,1892,10/9/2006,10/9/2006,78,1
NorthCarolina,10383,2006,630127,NR,2,3/14/2006, 20:00,21:05,3,3,0,0,F,0,1892,10/9/2006,10/9/2006,78,1
NorthCarolina,10384,2006,630127,NR,2,4/22/2006, 20:30,22:10,2,3,2,1,F,NULL,1892,10/9/2006,10/9/2006,78,1
NorthCarolina,10387,2006,630127,NR,2,4/26/2006, 20:35,21:30,3,3,1,1,F,NULL,1892,10/9/2006,10/9/2006,78,1
Minnesota,10388,2006,500528,RO,1,4/23/2006, 20:30,21:55,2,2,0,0,F,NULL,783,10/9/2006,10/9/2006,81,1
Minnesota,10389,2006,500528,RO,2,5/28/2006, 21:45,22:55,3,3,1,1,F,NULL,783,10/9/2006,10/9/2006,81,1
NorthCarolina,10390,2006,630127,NR,3,6/6/2006, 21:05,22:15,1,1,0,0,F,0,1892,10/9/2006,10/9/2006,78,1
Minnesota,10391,2006,500528,RO,3,6/30/2006, 21:35,22:57,2,2,1,1,F,NULL,783,10/9/2006,10/9/2006,81,1
Minnesota,10392,2006,500529,RO,2,5/24/2006, 21:30,23:15,0,1,5,0,F,NULL,784,10/9/2006,10/9/2006,75,1
Minnesota,10393,2006,500529,RO,3,7/1/2006, 22:00,23:25,1,0,0,0,F,NULL,784,10/9/2006,10/9/2006,75,1
NorthCarolina,10394,2006,630127,NR,3,6/16/2006, 21:00,22:25,0,2,0,0,F,NULL,1892,10/9/2006,10/9/2006,78,1
Minnesota,10395,2006,500534,RO,1,4/23/2006, 20:52,22:34,0,0,0,0,F,NULL,1417,10/9/2006,10/9/2006,90,1
NorthCarolina,10396,2006,630127,NR,3,6/28/2006, 21:00,22:40,1,1,1,1,F,NULL,1892,10/9/2006,10/9/2006,78,1
Minnesota,10397,2006,500534,RO,2,5/31/2006, 21:30,23:03,0,0,0,0,F,NULL,1417,10/9/2006,10/9/2006,90,1
Minnesota,10398,2006,500534,RO,3,7/10/2006, 21:39,23:10,0,0,2,2,F,NULL,1417,10/9/2006,10/9/2006,90,1
NorthCarolina,10399,2006,630127,NR,3,6/27/2006, 21:00,22:20,3,3,2,2,F,0,1892,10/9/2006,10/9/2006,78,1
Minnesota,10400,2006,500535,NR,1,4/27/2006, 20:40,22:30,0,0,1,0,F,NULL,1662,10/9/2006,10/9/2006,78,1
Minnesota,10401,2006,500535,NR,2,6/1/2006, 21:15,22:45,0,0,0,0,F,NULL,1662,10/9/2006,10/9/2006,78,1
Minnesota,10402,2006,500535,NR,3,7/7/2006, 21:41,23:20,1,1,1,1,F,NULL,1662,10/9/2006,10/9/2006,78,1
Minnesota,10403,2006,500539,NR,1,4/26/2006, 20:45,21:45,2,2,0,0,F,NULL,1514,10/9/2006,10/9/2006,72,1
Minnesota,10404,2006,500539,NR,2,5/30/2006, 21:40,23:20,2,0,0,0,F,NULL,1514,10/9/2006,10/9/2006,72,1
Minnesota,10405,2006,500539,NR,3,7/5/2006, 21:45,23:55,0,0,0,0,F,NULL,1514,10/9/2006,10/9/2006,72,1
Minnesota,10406,2006,500542,NR,1,4/27/2006, 21:00,23:00,1,0,0,0,F,NULL,1416,10/9/2006,10/9/2006,66,1
Minnesota,10407,2006,500542,NR,2,6/2/2006, 22:00,23:27,0,0,0,0,F,NULL,1416,10/9/2006,10/9/2006,66,1
Minnesota,10408,2006,500542,NR,3,7/10/2006, 21:10,23:00,0,1,2,0,F,NULL,1416,10/9/2006,10/9/2006,66,1
Minnesota,10409,2006,500571,NR,1,4/16/2006, 20:50,22:36,2,0,1,0,F,NULL,1074,10/12/2006,10/12/2006,100,1
Minnesota,10410,2006,500571,NR,2,5/16/2006, 22:20,23:55,0,0,0,0,F,NULL,1074,10/12/2006,10/12/2006,100,1
Minnesota,10411,2006,500571,NR,3,6/27/2006, 22:23,23:58,0,0,0,0,F,NULL,1074,10/12/2006,10/12/2006,100,1
Minnesota,10412,2006,500573,NR,1,5/7/2006, 21:02,23:00,0,3,0,1,F,NULL,1239,10/12/2006,10/12/2006,86,1
Minnesota,10413,2006,500573,NR,2,6/6/2006, 21:28,23:37,0,0,2,0,F,NULL,1239,10/12/2006,10/12/2006,86,1
Minnesota,10414,2006,500573,NR,3,7/18/2006, 21:30,23:26,0,2,0,0,F,NULL,1239,10/12/2006,10/12/2006,86,1
Minnesota,10415,2006,500591,NR,1,4/18/2006, 21:00,22:30,0,3,2,2,F,NULL,1249,10/12/2006,10/12/2006,95,1
Minnesota,10416,2006,500591,NR,2,5/23/2006, 21:30,22:45,3,3,2,2,F,NULL,1249,10/12/2006,10/12/2006,95,1
Minnesota,10417,2006,500591,NR,3,6/27/2006, 21:45,23:15,0,0,1,1,F,NULL,1249,10/12/2006,10/12/2006,95,1
Minnesota,10418,2006,500621,NR,1,4/20/2006, 21:15,23:00,0,0,2,5,F,NULL,1410,10/12/2006,10/12/2006,92,1
Minnesota,10419,2006,500621,NR,2,5/19/2006, 21:50,23:25,0,2,0,0,F,NULL,1410,10/12/2006,10/12/2006,92,1
Minnesota,10420,2006,500621,NR,3,7/5/2006, 22:05,23:30,0,0,0,0,F,NULL,1410,10/12/2006,10/12/2006,92,1
Minnesota,10424,2006,500624,NR,1,5/2/2006, 20:05,21:25,1,0,2,2,F,NULL,1418,10/12/2006,10/12/2006,65,1
Minnesota,10425,2006,500624,NR,2,5/27/2006, 21:39,22:40,1,1,0,0,F,NULL,1418,10/12/2006,10/12/2006,65,1
Minnesota,10426,2006,500624,NR,3,7/3/2006, 21:55,22:55,2,1,0,0,F,NULL,1418,10/12/2006,10/12/2006,65,1
Minnesota,10427,2006,500627,NR,2,6/1/2006, 22:05,0:07,2,2,1,1,F,NULL,1146,10/12/2006,10/12/2006,80,1
Minnesota,10428,2006,500627,NR,3,6/27/2006, 22:08,23:44,0,1,1,0,F,NULL,1146,10/12/2006,10/12/2006,80,1
Minnesota,10432,2006,500629,NR,1,4/15/2006, 21:00,22:30,0,1,2,2,F,NULL,1263,10/12/2006,10/12/2006,89,1
Minnesota,10433,2006,500629,NR,2,5/26/2006, 21:15,22:45,1,1,0,0,F,NULL,1263,10/12/2006,10/12/2006,89,1
Minnesota,10434,2006,500629,NR,3,7/5/2006, 22:07,23:35,0,1,0,0,F,NULL,1263,10/12/2006,10/12/2006,89,1
Minnesota,10435,2006,500630,NR,1,4/15/2006, 20:00,21:00,0,0,1,1,F,NULL,1259,10/12/2006,10/12/2006,87,1
Minnesota,10436,2006,500630,NR,2,5/20/2006, 20:30,21:40,2,2,0,0,F,NULL,1259,10/12/2006,10/12/2006,87,1
Minnesota,10437,2006,500630,NR,3,6/20/2006, 21:00,22:00,0,0,0,0,F,NULL,1259,10/12/2006,10/12/2006,87,1
Minnesota,10438,2006,500633,NR,1,5/2/2006, 20:40,22:55,3,4,1,0,F,NULL,1617,10/12/2006,10/12/2006,87,1
Minnesota,10439,2006,500633,NR,2,6/6/2006, 21:14,23:00,3,3,0,0,F,NULL,1617,10/12/2006,10/12/2006,87,1
Minnesota,10440,2006,500633,NR,3,7/10/2006, 21:40,23:00,2,1,2,2,F,NULL,1617,10/12/2006,10/12/2006,87,1
Minnesota,10441,2006,500634,NR,1,5/2/2006, 20:40,23:11,1,1,2,0,F,NULL,2036,10/12/2006,10/12/2006,67,1
Minnesota,10442,2006,500634,NR,2,5/31/2006, 21:25,23:46,1,2,0,0,F,NULL,2036,10/12/2006,10/12/2006,67,1
Minnesota,10443,2006,500634,NR,3,7/9/2006, 22:00,0:10,0,0,0,0,F,NULL,2036,10/12/2006,10/12/2006,67,1
Minnesota,10444,2006,500635,NR,1,4/29/2006, 21:40,23:45,3,4,5,5,C,NULL,1245,10/12/2006,10/12/2006,78,1
Minnesota,10445,2006,500635,NR,2,5/24/2006, 22:35,0:35,1,0,0,2,C,NULL,1245,10/12/2006,10/12/2006,78,1
Minnesota,10446,2006,500635,NR,3,6/25/2006, 23:05,1:00,0,0,0,0,C,NULL,1245,10/12/2006,10/12/2006,78,1
Minnesota,10447,2006,500642,NR,1,4/22/2006, 20:35,22:48,0,1,0,0,F,NULL,1083,10/12/2006,10/12/2006,80,1
Minnesota,10448,2006,500642,NR,2,5/31/2006, 21:00,22:55,0,1,1,0,F,NULL,1083,10/12/2006,10/12/2006,80,1
Minnesota,10449,2006,500642,NR,3,6/30/2006, 21:10,22:56,0,0,1,0,F,NULL,1083,10/12/2006,10/12/2006,80,1
Minnesota,10452,2006,500716,NR,1,4/14/2006, 20:50,22:50,1,1,0,0,F,NULL,1155,10/12/2006,10/12/2006,70,1
Minnesota,10453,2006,500716,NR,2,6/11/2006, 21:28,23:28,0,0,0,0,F,NULL,1155,10/12/2006,10/12/2006,70,1
